,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,am_b value,fw_L_b value,fw_G_b value,wave_lya,flux_lya,error_lya
96,1.0376458894097647e-12,1.0488329376720249e-12,1.0606554498128377e-12,1.0728489378073018e-12,1.0848099313025929e-12,1.1368255951552684e-12,1.1511299771410213e-12,1.1660965329047088e-12,1.1813634347327356e-12,1.1961137935836705e-12,0.8985849071761535,0.9043877055974093,0.9104115197687161,0.9163662621486531,0.9220125406658297,0.9170802974153521,0.9204150505909642,0.9238702958788575,0.9271948467011297,0.9303563331581821,,,,,,,,,,,,,,,,,,,,1216.0440755959198,1.0649431886231775e-12,5.120361261184113e-14
97,9.633785336050192e-13,9.735044950680586e-13,9.84186118245794e-13,9.951598573930034e-13,1.0059868422497699e-12,1.0513789134325093e-12,1.063788657312104e-12,1.076740255702753e-12,1.0900356265880434e-12,1.1028801245377873e-12,0.903478547298493,0.9090087458298177,0.914741512352977,0.9204128027416628,0.9257880784448178,0.9237527946031854,0.9267956574578363,0.9299445480436788,0.932971519757146,0.9358432928179046,,,,,,,,,,,,,,,,,,,,1216.0569312353343,1.0928979176875076e-12,5.0952819708686287e-14
98,8.963119612186607e-13,9.054948777980851e-13,9.152436562503788e-13,9.25231116060891e-13,9.350565717303066e-13,9.746545036395629e-13,9.855360568729516e-13,9.968279479258417e-13,1.0084151535202944e-12,1.0196633200489906e-12,0.9080298764439313,0.9133026566681872,0.9187687910414688,0.9241739982803417,0.9292978258968411,0.9296896798157761,0.9324700943952411,0.9353432085083969,0.9381014388938316,0.940713877983155,,,,,,,,,,,,,,,,,,,,1216.0697866273167,9.776320334296915e-13,4.8033164902136494e-14
99,8.356105628622123e-13,8.441101431978528e-13,8.531061688674631e-13,8.622977323595302e-13,8.712850007846456e-13,9.057232210025687e-13,9.15323384771716e-13,9.253179022394355e-13,9.35514537502369e-13,9.454306635098532e-13,0.9122709983513981,0.9173038906550616,0.9225200138784637,0.9276781876009101,0.9325659272988726,0.934979162936196,0.9375144277672633,0.9401410161650878,0.9426631223330338,0.9450526424651179,,,,,,,,,,,,,,,,,,,,1216.0826417718815,9.034882028489667e-13,4.7149889109135076e-14
100,7.806736678711398e-13,7.886573736754729e-13,7.970979902326232e-13,8.056830186535916e-13,8.139973413532036e-13,8.435930103495427e-13,8.522670795538092e-13,8.612646255427788e-13,8.704075629259893e-13,8.792755696613443e-13,0.9162276462641343,0.9210363692359654,0.9260196803492802,0.9309461814647914,0.9356144950867726,0.9396825931767857,0.9420108310396724,0.9444182964803854,0.9467279579916571,0.9489169176060982,,,,,,,,,,,,,,,,,,,,1216.095496669043,8.506359345297047e-13,4.541830981945848e-14
101,7.308975977485239e-13,7.385242976051625e-13,7.465559185056266e-13,7.546881870818099e-13,7.625245834031106e-13,7.875225371456227e-13,7.955159073080665e-13,8.037843688785795e-13,8.121080001477198e-13,8.202191254051978e-13,0.9199244653083779,0.9245252127889516,0.9292898920644944,0.9339985602016158,0.9384628403741039,0.9438825678579694,0.9460249215990363,0.9482392626264928,0.9503639077157641,0.9523740530279359,,,,,,,,,,,,,,,,,,,,1216.1083513188155,8.194711791052971e-13,4.4052001629824034e-14
102,6.857238341728255e-13,6.931417407827313e-13,7.008624744274574e-13,7.086662091304244e-13,7.161443043029027e-13,7.368158823412881e-13,7.44321710402487e-13,7.520988318832148e-13,7.598564796723843e-13,7.67366172852651e-13,0.9233846657806518,0.9277885557877953,0.9323483933180718,0.9368550798785046,0.941127727701235,0.9476385465581084,0.9496187457553377,0.9516597020654378,0.9536219697551667,0.9554780643315338,,,,,,,,,,,,,,,,,,,,1216.1212057212133,7.335721033044101e-13,4.29805185040745e-14
103,6.447179896127689e-13,6.519629019868936e-13,6.594717165420108e-13,6.670397313987169e-13,6.74295818820017e-13,6.908900809849071e-13,6.980415283903013e-13,7.054761144402214e-13,7.128739447066603e-13,7.199930123077118e-13,0.9266258649916751,0.9308460627043802,0.9352151263874229,0.9395308902475281,0.9436240448207368,0.9510083338693681,0.9528431028853411,0.9547308251620612,0.9565480260966907,0.9582690712979303,,,,,,,,,,,,,,,,,,,,1216.1340598762508,6.773215116902872e-13,4.07855816990637e-14
104,6.073826319092402e-13,6.145383576694845e-13,6.218741535727149e-13,6.292942246064721e-13,6.363868018493216e-13,6.491773434949252e-13,6.561311857108368e-13,6.633357378790642e-13,6.704752714691197e-13,6.773722068330164e-13,0.9296684236474836,0.9337150986724809,0.9379038902899148,0.9420417754134734,0.9459653262772085,0.954040983836147,0.9557461648082262,0.9574991199747482,0.9591875382300092,0.9607892473728621,,,,,,,,,,,,,,,,,,,,1216.1469137839417,6.719806088653691e-13,4.038443705963943e-14
105,5.734003608419871e-13,5.804436893332195e-13,5.876607083508013e-13,5.949447366962873e-13,6.01915885576001e-13,6.112750054038741e-13,6.180874788919599e-13,6.251125026596526e-13,6.320766968167557e-13,6.388092291816861e-13,0.9325255042650711,0.9364107317053694,0.940429688758604,0.944399371142723,0.9481627623116597,0.9567790175651971,0.9583679249241821,0.9600003347721588,0.9615761625721202,0.9630717461102452,,,,,,,,,,,,,,,,,,,,1216.159767444301,6.165522219651361e-13,3.8689825675912795e-14
106,5.423345696472383e-13,5.493010629477786e-13,5.564134767742473e-13,5.635728217491643e-13,5.704387631521761e-13,5.767304854974979e-13,5.834671463164881e-13,5.90357697415807e-13,5.971924608932315e-13,6.037907643358846e-13,0.9352144403586731,0.9389471843400943,0.9428063476571362,0.9466166704031745,0.9502303767747686,0.9592585404407801,0.9607452499576427,0.9622693562761117,0.9637443119464812,0.9651449985327929,,,,,,,,,,,,,,,,,,,,1216.1726208573425,5.891615742941144e-13,3.790237980243194e-14
107,5.138883558028461e-13,5.207857942733269e-13,5.277868596918732e-13,5.348456822521986e-13,5.415828281809939e-13,5.452113701464952e-13,5.518618129906429e-13,5.586439761773019e-13,5.653942876423662e-13,5.718791668603751e-13,0.9377481369968598,0.9413351192469271,0.9450444701166452,0.9487056779574211,0.9521784413099373,0.9615090356299826,0.9629059315137523,0.9643358827954287,0.965718501989089,0.9670362232099456,,,,,,,,,,,,,,,,,,,,1216.1854740230808,5.363842243323204e-13,3.706037145462075e-14
108,4.87695935916428e-13,4.945102046321392e-13,5.013958454613614e-13,5.083400844299567e-13,5.149696701110582e-13,5.162536579299992e-13,5.228476900603918e-13,5.2951765660145e-13,5.361814550583821e-13,5.425497329290157e-13,0.9398520947571984,0.9433021209009815,0.9468694535950513,0.9503889927482343,0.9537280879108855,0.9632725919317509,0.9645888405197114,0.9659321612345791,0.9672341712479877,0.9684740898940247,,,,,,,,,,,,,,,,,,,,1216.19832694153,5.043526492583608e-13,3.600752982997439e-14
109,4.633499737262604e-13,4.70076726946876e-13,4.768399508417237e-13,4.836722379924356e-13,4.901670227319272e-13,4.894581179094683e-13,4.959575774558072e-13,5.025184066950376e-13,5.090870142408597e-13,5.153464629333066e-13,0.9411556548419658,0.944472019771524,0.9479027052198326,0.9512872688170375,0.9544985219843571,0.9641811952809991,0.9654206907425765,0.9666871049580648,0.9679141599981722,0.969080199580064,,,,,,,,,,,,,,,,,,,,1216.2111796127044,4.798209885006542e-13,3.4443110798372534e-14
110,4.4033814531257645e-13,4.4693112729252384e-13,4.5354845060265836e-13,4.602430408152995e-13,4.665963429389952e-13,4.642075993618918e-13,4.70595799910928e-13,4.770308656588951e-13,4.834910958196515e-13,4.896159281786647e-13,0.9406999639656208,0.9438871973066879,0.9471837892133541,0.9504358456757168,0.9535209862895343,0.9632682295086402,0.9644372768162934,0.9656313213463031,0.9667892654440402,0.9678899479545078,,,,,,,,,,,,,,,,,,,,1216.224032036618,4.3698100196557323e-13,3.3150772301955914e-14
111,4.1782612626414047e-13,4.242567869991423e-13,4.307022130712764e-13,4.372323191673451e-13,4.4339985499485265e-13,4.396283020875874e-13,4.458887375138193e-13,4.5216571252238985e-13,4.584829760680222e-13,4.644557769137862e-13,0.9367176441727878,0.9397747148740483,0.942934167189712,0.9460511436801162,0.9490102969136966,0.9587375636457384,0.9598390066101474,0.9609641500074311,0.9620562273102474,0.9630925375362934,,,,,,,,,,,,,,,,,,,,1216.2368842132857,4.327993551958832e-13,3.2379020254921786e-14
112,3.9479079556087035e-13,4.0101137377039613e-13,4.07257076247356e-13,4.135801355898938e-13,4.195279866191469e-13,4.1466039408848575e-13,4.207344137150656e-13,4.268207689296004e-13,4.32953226384692e-13,4.3873878169221473e-13,0.9267035123688036,0.9296199928328264,0.9326334744212961,0.9356055961644442,0.9384274990502708,0.9480383883165953,0.9490738733030534,0.9501297358865515,0.9511562065254359,0.9521298320628747,,,,,,,,,,,,,,,,,,,,1216.249736142721,3.8637803204103517e-13,3.16696640429142e-14
113,3.7027544381646254e-13,3.7624182641093457e-13,3.822307455236706e-13,3.8828485602573824e-13,3.939762435665789e-13,3.882604827722299e-13,3.9409540662967144e-13,3.9994519253382673e-13,4.0583663084924956e-13,4.1138564946448415e-13,0.9081373780515543,0.9108954105584253,0.9137466057165949,0.9165582949251733,0.919226768472128,0.9286051227497569,0.9295728575452674,0.9305575761386677,0.9315146167821478,0.9324231699322587,,,,,,,,,,,,,,,,,,,,1216.262587824939,3.8251898962415553e-13,3.120105492330702e-14
114,3.4389119377339864e-13,3.495301617969868e-13,3.5520265811956153e-13,3.6093123201643955e-13,3.6630957169391185e-13,3.600182316111349e-13,3.655587712461808e-13,3.7110057703012734e-13,3.766909919766652e-13,3.8193992898134933e-13,0.8799459878343447,0.8825271936630461,0.8851967822514317,0.8878285444396327,0.8903271154451444,0.8993546666489782,0.9002497638489229,0.9011592055749513,0.90204322861043,0.9028830703703259,,,,,,,,,,,,,,,,,,,,1216.2754392599534,3.604226366721996e-13,3.024305727183062e-14
115,3.113757292656134e-13,3.165665135456487e-13,3.2178902558955357e-13,3.2706535353133726e-13,3.3201482974673533e-13,3.2548281979644735e-13,3.306045331590323e-13,3.3571887411939173e-13,3.408717775844296e-13,3.4570574499951116e-13,0.8301204915227514,0.8324755006995466,0.8349105231060523,0.8373111982165222,0.8395897934855348,0.8480341583183738,0.8488414883456246,0.8496610646464027,0.850458091443146,0.8512158563570956,,,,,,,,,,,,,,,,,,,,1216.2882904477783,3.3341991652223465e-13,2.898497278780096e-14
